club_id,club_name,season,financial_year_end,currency_original,units_original,total_revenue_original,matchday_revenue_original,broadcast_revenue_original,commercial_revenue_original,other_revenue_original,women_team_revenue_original,excluded_player_trading_revenue_original,staff_costs_original,net_debt_original,player_amortisation_original,profit_on_player_sales_original,profit_loss_before_tax_original,total_revenue_eur,matchday_revenue_eur,broadcast_revenue_eur,commercial_revenue_eur,other_revenue_eur,net_debt_eur,profit_loss_before_tax_eur,exchange_rate_used,exchange_rate_source,revenue_sum_check_original,revenue_sum_difference_original,pages_used,classification_notes,women_team_treatment_notes,non_football_revenue_notes,confidence_level,requires_manual_review,source_document,source_url,notes
manchester_city,Manchester City,2023/24,2024-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),715019000,75607000,294731000,344681000,,,139009000.0,412573000,9577000.0,165094000.0,139009000.0,73757000.0,,,,,,,,,,715019000,0,"[14, 15, 27, 28, 33]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and other club commercial operations.",high,True,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
manchester_city,Manchester City,2024/25,2025-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),694094000,75084000,278627000,340383000,,,95210000.0,408403000,-104058000.0,169546000.0,95210000.0,-9916000.0,,,,,,,,,,694094000,0,"[15, 16, 28, 29, 35]","Manchester City discloses matchday, broadcasting, and commercial revenue directly in the annual accounts, with broadcasting split between UEFA and all-other lines that have been combined here. Player-trading profit is disclosed separately and excluded from football revenue.",Women's team revenue is not separately disclosed in the report.,"Other commercial activities may include sponsorship, hospitality, and outsourced retail operations presented on a net basis.",high,True,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Apart from Club World Cup related income derived in the USA, the revenue note states that revenue originated in the United Kingdom. Net debt has been computed from lease liabilities less cash at bank and in hand from the balance sheet."
manchester_united,Manchester United,2011/12,2012-06-30,GBP,full pounds (converted from GBP millions and thousands disclosed in report),320300000,98700000,104000000,117600000,,,,161700000,366272000.0,38300000.0,9691000.0,-4664000.0,,,,,,,,,,320300000,0,"[70, 67, 156, 157]","For comparability, Manchester United's 2011/12 figures were taken from the official Manchester United plc annual report on Form 20-F rather than the narrower club-limited Companies House filing. The plc report provides the consolidated Commercial, Broadcasting, Matchday, employee benefit, and net debt disclosures that align with the project methodology.",Women's team revenue is not separately disclosed in the source used here.,"Commercial revenue in the plc report includes sponsorship, retail, merchandising, apparel and product licensing, and new media/mobile activities within the club's commercial segment.",high,True,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf,Values in the annual report were disclosed in GBP millions or GBP thousands and have been converted here into full GBP amounts. This source was chosen because it provides the comparable consolidated sector revenue and debt view required for the project.
manchester_united,Manchester United,2012/13,2013-06-30,GBP,"full pounds (converted from GBP thousands disclosed in report, with debt-note borrowings disclosed in GBP millions converted to full GBP)",194442000,97671000,94323000,2448000,,,,145799000,320923000.0,41714000.0,9162000.0,-22684000.0,,,,,,,,,,194442000,0,"[12, 13, 19, 20, 21, 29]","This season was extracted from the downloaded Manchester United Football Club Limited Companies House filing because that is the raw statement available in the Manchester United folder for the pre-plc gap years. The turnover note discloses Commercial, Broadcasting and Matchday directly, but the commercial line is materially narrower than the broader plc commercial segment used in later seasons.",Women's team revenue is not separately disclosed in the source used here.,The turnover note states turnover excludes transfer fees and VAT. No separate non-football revenue adjustment was identified within the club-limited turnover note used here.,medium,True,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history,"Scanned PDF extraction. Debt is not disclosed as a single company net-debt line, so net debt has been estimated as fellow-subsidiary senior secured notes plus secured term loan less company cash at bank and in hand."
manchester_united,Manchester United,2013/14,2014-06-30,GBP,"full pounds (converted from GBP thousands disclosed in report, with debt-note borrowings disclosed in GBP millions converted to full GBP)",228676000,95845000,129018000,3813000,,,,165350000,307005000.0,55290000.0,6991000.0,-44294000.0,,,,,,,,,,228676000,0,"[10, 11, 16, 17, 18, 25]","This season was extracted from the downloaded Manchester United Football Club Limited Companies House filing. The turnover note again discloses Commercial, Broadcasting and Matchday directly, but the commercial line remains materially narrower than the broader plc commercial segment used in later seasons.",Women's team revenue is not separately disclosed in the source used here.,The turnover note states turnover derives from the company's principal activity in the United Kingdom. No separate non-football revenue adjustment was identified within the club-limited turnover note used here.,medium,True,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history,"Scanned PDF extraction. Debt is not disclosed as a single company net-debt line, so net debt has been estimated as fellow-subsidiary senior secured notes plus secured term loan less company cash at bank and in hand."
manchester_united,Manchester United,2014/15,2015-06-30,GBP,"full pounds (converted from GBP thousands disclosed in report, with debt-note borrowings disclosed in GBP millions converted to full GBP)",182623000,78686000,99997000,3940000,,,,158289000,336608000.0,99534000.0,23649000.0,-81224000.0,,,,,,,,,,182623000,0,"[10, 11, 16, 17, 18, 25]","This season was extracted from the downloaded Manchester United Football Club Limited Companies House filing. The turnover note again discloses Commercial, Broadcasting and Matchday directly, but the commercial line remains materially narrower than the broader plc commercial segment used in later seasons.",Women's team revenue is not separately disclosed in the source used here.,The turnover note states turnover derives from the company's principal activities in the United Kingdom. No separate non-football revenue adjustment was identified within the club-limited turnover note used here.,medium,True,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history,"Scanned PDF extraction. Debt is not disclosed as a single company net-debt line, so net debt has been estimated as fellow-subsidiary senior secured notes plus secured term loan less company cash at bank and in hand."
manchester_united,Manchester United,2015/16,2016-06-30,GBP,"full pounds (converted from GBP thousands disclosed in report, with debt-note borrowings disclosed in GBP millions converted to full GBP)",230271000,94854000,131395000,4022000,,,,184946000,256539000.0,87853000.0,-9786000.0,-111741000.0,,,,,,,,,,230271000,0,"[9, 10, 19, 20, 21, 25]","This season was extracted from the downloaded Manchester United Football Club Limited Companies House filing. Under the FRS 101 layout the revenue note still discloses Commercial, Broadcasting and Matchday directly, but the commercial line remains materially narrower than the broader plc commercial segment used in later seasons.",Women's team revenue is not separately disclosed in the source used here.,The revenue note states the principal activity is the operation of a professional football club and all activities support that operation. No separate non-football revenue adjustment was identified within the club-limited revenue note used here.,medium,True,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history,"Scanned PDF extraction. Debt is not disclosed as a single company net-debt line, so net debt has been estimated as fellow-subsidiary senior secured notes plus secured term loan less company cash at bank and in hand."
manchester_united,Manchester United,2021/22,2022-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),583201000,110534000,214847000,257820000,,,,384141000,514899000.0,151462000.0,21935000.0,-149623000.0,,,,,,,,,,583201000,0,"[72, 161]",Manchester United plc annual report on Form 20-F provides the broader comparable consolidated revenue split and financing disclosures used elsewhere in the plc-era extractions.,Women's team revenue is not separately disclosed in the source used here.,"Commercial revenue in the plc report includes sponsorship, retail, merchandising, product licensing and related commercial activities.",high,True,Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx,Values disclosed in GBP thousands have been converted to full GBP amounts.
manchester_united,Manchester United,2022/23,2023-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),648401000,136420000,209095000,302886000,,,,331374000,537277000.0,172684000.0,20424000.0,-32574000.0,,,,,,,,,,648401000,0,"[63, 148]",Manchester United plc annual report on Form 20-F provides a comparable consolidated revenue split and financing disclosures aligned to the project methodology.,Women's team revenue is not separately disclosed in the source used here.,"Commercial revenue in the plc report includes sponsorship, retail, merchandising, product licensing and related commercial activities.",high,True,Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx,Values disclosed in GBP thousands have been converted to full GBP amounts.
manchester_united,Manchester United,2023/24,2024-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),661755000,137134000,221745000,302876000,,,,364719000,473072000.0,190123000.0,37422000.0,-130724000.0,,,,,,,,,,661755000,0,"[7, 154]",Manchester United plc annual report on Form 20-F provides a comparable consolidated revenue split and financing disclosures aligned to the project methodology.,Women's team revenue is not separately disclosed in the source used here.,"Commercial revenue in the plc report includes sponsorship, retail, merchandising, product licensing and related commercial activities.",high,True,Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx,Values disclosed in GBP thousands have been converted to full GBP amounts.
manchester_united,Manchester United,2024/25,2025-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),666514000,160263000,172977000,333274000,,,,313256000,550869000.0,196373000.0,48742000.0,-39664000.0,,,,,,,,,,666514000,0,"[53, 141]",Manchester United plc annual report on Form 20-F provides a comparable consolidated revenue split and financing disclosures aligned to the project methodology.,Women's team revenue is not separately disclosed in the source used here.,"Commercial revenue in the plc report includes sponsorship, retail, merchandising, product licensing and related commercial activities.",high,True,Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx,Values disclosed in GBP thousands have been converted to full GBP amounts.
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),144156000,27659000,63561000,52936000,,,,90206000,70096000.0,,9200000.0,-7304000.0,,,,,,,,,,144156000,0,"[17, 19, 21, 33]","Tottenham's revenue note mixes gate receipts with domestic prize money and separates UEFA solidarity and prize money from media and broadcasting. For comparability, UEFA solidarity and prize money has been grouped with broadcasting, while the domestic cup gate receipts and prize money line has been kept within the matchday-style bucket and should be treated as a medium-confidence mapping.",Women's team revenue is not separately disclosed in the report.,The 'Other' revenue line is included within commercial revenue because the club does not separately disclose a clearer commercial subcategory breakdown for that amount.,medium,True,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Revenue category mapping requires some reclassification because Tottenham's note does not align perfectly with the standard matchday/broadcast/commercial split."
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),147392000,33491000,57347000,56554000,,,,96087000,54799000.0,,26343000.0,3682000.0,,,,,,,,,,147392000,0,"[16, 18, 20, 34]","Tottenham discloses match receipts, TV and media, and commercial directly in this season's revenue note.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the revenue note.,high,True,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),180541000,34801000,89512000,56228000,,,,100400000,-3158000.0,,103965000.0,80030000.0,,,,,,,,,,180541000,0,"[17, 19, 21, 35]","Tottenham discloses match receipts, TV and media, and commercial directly in this season's revenue note.",Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the revenue note.,high,True,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),196377000,41248000,95261000,59868000,,,,100832000,20812000.0,,21182000.0,12053000.0,,,,,,,,,,196377000,0,"[17, 19, 21, 34]",UEFA prize money is disclosed separately from TV and media and has been grouped with broadcasting for comparability with the project taxonomy.,Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the revenue note.,high,True,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. The report states that prior-year revenue was re-analysed to align with common industry practice."
tottenham_hotspur,Tottenham Hotspur,2015/16,2016-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),209770000,40782000,110354000,58634000,,,,100042000,-47560000.0,31462000.0,27109000.0,38450000.0,,,,,,,,,,209770000,0,"[18, 20, 21, 35]",UEFA prize money is disclosed separately from TV and media and has been grouped with broadcasting for comparability with the project taxonomy.,Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the revenue note.,high,True,Group of companies accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE3Mjk1Mjk2OWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2016/17,2017-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),306321000,45336000,188179000,72806000,,,,126915000,-14565000.0,42905000.0,39964000.0,57886000.0,,,,,,,,,,306321000,0,"[17, 19, 21, 34]",UEFA prize money is disclosed separately from TV and media and has been grouped with broadcasting for comparability with the project taxonomy.,Women's team revenue is not separately disclosed in the report.,No separate non-football commercial adjustment was identified in the revenue note.,high,True,Group of companies accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIwMTg0ODMyMmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2017/18,2018-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),380697000,70951000,200695000,109051000,,,,147606000,365700000.0,,73058000.0,138909000.0,,,,,,,,,,380697000,0,"[18, 21, 10, 3, 19]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2017 18 group of companies accounts made up to 30 june 2018,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzIzMTA1ODEzMmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2018/19,2019-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),460695000,81675000,243861000,135159000,,,,178602000,534300000.0,47506000.0,10885000.0,87356000.0,,,,,,,,,,460695000,0,"[18, 20, 10, 3, 19]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2018 19 group of companies accounts made up to 30 june 2019,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzI2MDc0Mzc4NWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2019/20,2020-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),391862000,94526000,146359000,161501000,,,,181280000,604600000.0,75350000.0,15397000.0,-67724000.0,,,,,,,,,,402386000,10524000,"[19, 21, 11, 3, 24]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability. Exceptional rebates/deductions mean the category sum exceeds reported revenue; the difference is recorded explicitly.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2019 20 group of companies accounts made up to 30 june 2020,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzI4NTE2NTkzNWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2020/21,2021-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),360405000,1900000,208057000,151915000,,,,204875000,706281000.0,73812000.0,18939000.0,-80189000.0,,,,,,,,,,361872000,1467000,"[23, 25, 15, 41, 24]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability. Exceptional rebates/deductions mean the category sum exceeds reported revenue; the difference is recorded explicitly.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2020 21 group of companies accounts made up to 30 june 2021,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzMyMTM0NDgyNWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2021/22,2022-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),443415000,106142000,154391000,183495000,,,,209180000,626100000.0,79893000.0,19150000.0,-61328000.0,,,,,,,,,,444028000,613000,"[23, 25, 15, 3, 24]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability. Exceptional rebates/deductions mean the category sum exceeds reported revenue; the difference is recorded explicitly.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2021 22 annual report 2022,https://resources.thfc.pulselive.com/thfc/document/2026/04/02/7347ba67-221e-4361-9c7d-df768809a901/AR-2022.pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2022/23,2023-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),549633000,117598000,204285000,227750000,,,,251121000,677400000.0,109073000.0,15510000.0,-94674000.0,,,,,,,,,,549633000,0,"[29, 31, 19, 3, 30]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2022 23 annual report 2023,https://resources.thfc.pulselive.com/thfc/document/2026/04/02/f87e2b63-8d10-4c8c-9d87-a0d00821dea3/AR-2023.pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2023/24,2024-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),517763000,105847000,167172000,244744000,,,,221929000,772500000.0,136287000.0,82305000.0,-26030000.0,,,,,,,,,,517763000,0,"[30, 32, 20, 3, 34]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2023 24 annual report 2024,https://resources.thfc.pulselive.com/thfc/document/2026/04/02/9a0ff60a-6e59-4bce-844b-6091a6273e9b/AR-2024.pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
tottenham_hotspur,Tottenham Hotspur,2024/25,2025-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),564881000,126473000,161709000,276699000,,,,255811000,831200000.0,141851000.0,52565000.0,-120628000.0,,,,,,,,,,564881000,0,"[33, 35, 23, 3, 34]","Tottenham's later accounts disclose direct revenue lines for match receipts, UEFA prize money, TV and media, and commercial. UEFA prize money is grouped into broadcasting for comparability.",Women's team revenue is not separately disclosed in the report.,Commercial revenue may include stadium and other non-football event activity where disclosed within the club's commercial line.,high,True,2024 25 annual report 2025,https://resources.thfc.pulselive.com/thfc/document/2026/04/02/7909b5bc-9c0d-439a-bca9-c2f27b9c9f4d/AR-2025.pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000."
