club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
manchester_city,Manchester City,2013/14,2014-05-31,matchday_revenue_original,47457000.0,15,Matchday,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,broadcast_revenue_original,133239000.0,15,Broadcasting - UEFA and Broadcasting - All Other,Turnover note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,commercial_revenue_original,165816000.0,15,Other commercial activities,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,excluded_player_trading_revenue_original,197000.0,10,Profit on disposal of players,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,staff_costs_original,205044000.0,16,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,player_amortisation_original,76484000.0,15,Amortisation of player registrations,Operating expenses note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,profit_on_player_sales_original,197000.0,10,Profit on disposal of players,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,profit_loss_before_tax_original,-22929000.0,17,Loss on ordinary activities before taxation,Taxation note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2013/14,2014-05-31,net_debt_original,45914000.0,24,Computed net debt from financial liabilities less cash at bank and in hand,Calculated from financial liabilities of GBP 67.315m in the financial instruments note and cash at bank and in hand of GBP 21.401m on the balance sheet.,Full accounts made up to 31 May 2014,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzExMzg5ODI4M2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2014/15,2015-05-31,matchday_revenue_original,43330000.0,15,Matchday,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,broadcast_revenue_original,135426000.0,15,Broadcasting - UEFA and Broadcasting - All Other,Turnover note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,commercial_revenue_original,173010000.0,15,Other commercial activities,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,excluded_player_trading_revenue_original,13832000.0,10,Profit on disposal of players,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,staff_costs_original,193821000.0,16,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,player_amortisation_original,70291000.0,15,Amortisation of player registrations,Operating profit/(loss) note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,profit_on_player_sales_original,13832000.0,10,Profit on disposal of players,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,profit_loss_before_tax_original,10369000.0,17,Loss on ordinary activities before taxation,Taxation note cross-checking to the profit and loss account total. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2014/15,2015-05-31,net_debt_original,-7752000.0,24,Computed net debt from financial liabilities less cash at bank and in hand,Calculated from financial liabilities of GBP 67.000m in the financial instruments note and cash at bank and in hand of GBP 74.752m on the balance sheet.,Full accounts made up to 31 May 2015,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,matchday_revenue_original,52523000.0,24,Matchday,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,broadcast_revenue_original,161381000.0,24,Broadcasting - UEFA and Broadcasting - All Other,Turnover note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,commercial_revenue_original,177870000.0,24,Other commercial activities,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,excluded_player_trading_revenue_original,20714000.0,10,Profit on disposal of players' registrations,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,staff_costs_original,197584000.0,25,Employee costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,player_amortisation_original,93952000.0,24,Amortisation of player registrations,Operating profit/(loss) note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,profit_on_player_sales_original,20714000.0,10,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,profit_loss_before_tax_original,19589000.0,10,Profit/(loss) on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2015/16,2016-05-31,net_debt_original,10852000.0,30,Computed net debt from borrowings less cash at bank and in hand,Calculated from borrowings of GBP 66.670m in the borrowings note and cash at bank and in hand of GBP 55.818m on the balance sheet.,Full accounts made up to 31 May 2016,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,matchday_revenue_original,51868000.0,23,Matchday,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,broadcast_revenue_original,203494000.0,23,Broadcasting - UEFA and Broadcasting - All Other,Turnover note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,commercial_revenue_original,218013000.0,23,Other commercial activities,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,excluded_player_trading_revenue_original,34563000.0,10,Profit on disposal of players' registrations,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,staff_costs_original,264133000.0,24,Employee costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,player_amortisation_original,121742000.0,23,Amortisation of player registrations,Operating (loss)/profit note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,profit_on_player_sales_original,34563000.0,10,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,profit_loss_before_tax_original,104000.0,10,Profit/(loss) on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2016/17,2017-06-30,net_debt_original,47616000.0,30,Computed net debt from borrowings less cash at bank and in hand,Calculated from borrowings of GBP 66.322m in the borrowings note and cash at bank and in hand of GBP 18.706m on the balance sheet.,Full accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history
manchester_city,Manchester City,2017/18,2018-06-30,matchday_revenue_original,56621000.0,25,Matchday,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,broadcast_revenue_original,211520000.0,25,Broadcasting - UEFA and Broadcasting - all other,Turnover note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,commercial_revenue_original,232315000.0,25,Other commercial activities,Turnover note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,excluded_player_trading_revenue_original,39057000.0,12,Profit on disposal of players' registrations,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,staff_costs_original,259634000.0,27,Aggregate payroll costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,player_amortisation_original,134284000.0,26,Amortisation of player registrations,Operating loss note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,profit_on_player_sales_original,39057000.0,12,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,profit_loss_before_tax_original,10438000.0,12,Profit/(loss) on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2017/18,2018-06-30,net_debt_original,38102000.0,32,Computed net debt from borrowings less cash at bank and in hand,Calculated from finance lease borrowings of GBP 65.957m in the borrowings note and cash at bank and in hand of GBP 27.855m on the balance sheet.,Full accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzIzMTA0NjA0N2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,matchday_revenue_original,55007000.0,25,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,broadcast_revenue_original,253176000.0,25,Broadcasting - UEFA and Broadcasting - all other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,commercial_revenue_original,226986000.0,25,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,excluded_player_trading_revenue_original,38787000.0,12,Profit on disposal of players' registrations,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,staff_costs_original,315257000.0,27,Aggregate payroll costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,player_amortisation_original,126561000.0,12,Player trading and amortisation,Profit and loss account split between operations excluding player trading and player trading and amortisation. The player-trading and amortisation column is treated as player amortisation here.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,profit_on_player_sales_original,38787000.0,12,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,profit_loss_before_tax_original,10079000.0,12,Profit on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2018/19,2019-06-30,net_debt_original,-64282000.0,32,Computed net debt from borrowings less cash at bank and in hand,Calculated from finance lease borrowings of GBP 65.574m in the borrowings note and cash at bank and in hand of GBP 129.856m on the balance sheet.,Full accounts made up to 30 June 2019,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzI2NjY0NzkxMmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,matchday_revenue_original,41694000.0,27,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,broadcast_revenue_original,190324000.0,27,Broadcasting - UEFA and Broadcasting - all other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,commercial_revenue_original,246341000.0,27,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,excluded_player_trading_revenue_original,39803000.0,13,Profit on disposal of players' registrations,Profit and loss account. Excluded from football revenue total.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,staff_costs_original,351412000.0,28,Aggregate payroll costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,player_amortisation_original,145820000.0,13,Player trading and amortisation,Profit and loss account split between operations excluding player trading and player trading and amortisation. The player-trading and amortisation column is treated as player amortisation here.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,profit_on_player_sales_original,39803000.0,13,Profit on disposal of players' registrations,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,profit_loss_before_tax_original,-125120000.0,13,(Loss)/profit on ordinary activities before taxation,Profit and loss account. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2019/20,2020-06-30,net_debt_original,47333000.0,33,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 65.171m in the leases note and cash at bank and in hand of GBP 17.838m on the balance sheet.,Full accounts made up to 30 June 2020,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMwNTY0NzkwNmFkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,matchday_revenue_original,732000.0,26,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,broadcast_revenue_original,297448000.0,26,Broadcasting - UEFA and Broadcasting - all other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,commercial_revenue_original,271669000.0,26,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,excluded_player_trading_revenue_original,68545000.0,13,Profit on disposal of players' registrations,Statement of profit or loss. Excluded from football revenue total.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,staff_costs_original,354689000.0,27,Aggregate payroll costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,player_amortisation_original,145697000.0,13,Player trading and amortisation,Statement of profit or loss split between operations excluding player trading and player trading and amortisation. The player-trading and amortisation column is treated as player amortisation here.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,profit_on_player_sales_original,68545000.0,13,Profit on disposal of players' registrations,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,profit_loss_before_tax_original,5048000.0,13,Profit/(loss) on ordinary activities before taxation,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2020/21,2021-06-30,net_debt_original,19613000.0,32,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 64.748m in the leases note and cash at bank and in hand of GBP 45.135m on the balance sheet.,Full accounts made up to 30 June 2021,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzMzMTg5NTkwN2FkaXF6a2N4/document?format=pdf&download=0
manchester_city,Manchester City,2021/22,2022-06-30,matchday_revenue_original,54482000.0,26,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,broadcast_revenue_original,249060000.0,26,Broadcasting - UEFA and Broadcasting - all other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,commercial_revenue_original,309472000.0,26,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,excluded_player_trading_revenue_original,67699000.0,13,Profit on disposal of players' registrations,Statement of profit or loss. Excluded from football revenue total.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,staff_costs_original,353881000.0,27,Aggregate payroll costs,Employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,player_amortisation_original,140708000.0,26,Amortisation of players' registrations,Operating loss note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,profit_on_player_sales_original,67699000.0,13,Profit on disposal of players' registrations,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,profit_loss_before_tax_original,41726000.0,13,Profit on ordinary activities before taxation,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2021/22,2022-06-30,net_debt_original,-13450000.0,32,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 64.302m in the leases note and cash at bank and in hand of GBP 77.752m on the balance sheet.,Full accounts made up to 30 June 2022,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzM3NDk5MzUyNmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,matchday_revenue_original,71914000.0,27,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,broadcast_revenue_original,299410000.0,27,Broadcasting - UEFA and Broadcasting - all other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,commercial_revenue_original,341444000.0,27,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,excluded_player_trading_revenue_original,121720000.0,14,Profit on disposal of players' registrations,Statement of profit or loss. Excluded from football revenue total.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,staff_costs_original,422895000.0,28,Aggregate payroll costs,"Employees note. Values were disclosed in GBP thousands and converted to full GBP, including share-based payments.",Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
